crimeCategory,latitude,longitude
CASES OF HURT,12.9546,77.58347
CASES OF HURT,12.95945,77.58057
CASES OF HURT,12.957253,77.577082
CASES OF HURT,12.957626,77.578626
CASES OF HURT,12.96209,77.5779
CASES OF HURT,12.949406,77.563651
CASES OF HURT,12.949651,77.564555
CASES OF HURT,12.85767,77.574547
CASES OF HURT,12.860483,77.565968
CASES OF HURT,12.85767,77.580356
CASES OF HURT,12.95866,77.63985
CASES OF HURT,12.841266,77.574547
CASES OF HURT,12.84677,77.584698
CASES OF HURT,12.888551,77.573414
CASES OF HURT,12.89701,77.57122
CASES OF HURT,12.89701,77.57122
CASES OF HURT,12.949636,77.561246
CASES OF HURT,12.913723,77.570165
CRIMINAL TRESPASS,12.933091,77.614739
CRIMINAL TRESPASS,13.01164,77.552694
CRIMINAL TRESPASS,12.892153,77.638051
CRIMINAL TRESPASS,12.994339,77.561644
CRIMINAL TRESPASS,12.91311,77.63836
CRIMINAL TRESPASS,12.91067,77.64709
CRIMINAL TRESPASS,12.978796,77.558358
CRIMINAL TRESPASS,12.91789,77.614381
CRIMINAL TRESPASS,12.969357,77.534845
CRIMINAL TRESPASS,12.923911,77.612
CRIMINAL TRESPASS,13.019166,77.597602
CRIMINAL TRESPASS,12.883942,77.535382
CRIMINAL TRESPASS,12.879462,77.529945
CRIMINAL TRESPASS,12.890154,77.562411
CRIMINAL TRESPASS,12.85121,77.64917
CRIMINAL TRESPASS,12.927631,77.67556
CRIMINAL TRESPASS,12.985419,77.606838
CRIMINAL TRESPASS,12.83634,77.64566
CRIMINAL TRESPASS,12.830119,77.662223
CRIMINAL TRESPASS,12.833331,77.648402
CRIMINAL TRESPASS,12.877864,77.583728
CRIMINAL TRESPASS,12.950771,77.614826
CRIMINAL TRESPASS,12.968653,77.602108
CRIMINAL TRESPASS,12.943822,77.595867
CRIMINAL TRESPASS,12.911457,77.572034
CRIMINAL TRESPASS,12.876184,77.617159
CRIMINAL TRESPASS,12.927358,77.536466
CRIMINAL TRESPASS,12.880045,77.611262
CRIMINAL TRESPASS,12.883995,77.618255
CRIMINAL TRESPASS,13.010987,77.621325
CRIMINAL TRESPASS,12.869026,77.58466
CRIMINAL TRESPASS,13.003233,77.564178
CRIMINAL TRESPASS,12.931096,77.545287
CRIMINAL TRESPASS,13.017016,77.616182
CRIMINAL TRESPASS,13.005369,77.606869
CRIMINAL TRESPASS,12.925664,77.566455
CRIMINAL TRESPASS,12.905331,77.638038
CRIMINAL TRESPASS,12.905331,77.638038
CRIMINAL TRESPASS,12.902747,77.634997
CRIMINAL TRESPASS,13.015421,77.572867
CRIMINAL TRESPASS,13.003309,77.663637
CRIMINAL TRESPASS,12.840048,77.663175
CRIMINAL TRESPASS,13.017339,77.523243
CRIMINAL TRESPASS,13.019202,77.536985
CRIMINAL TRESPASS,12.984985,77.557833
CRIMINAL TRESPASS,12.984985,77.557833
CRIMINAL TRESPASS,12.982018,77.60835
CRIMINAL TRESPASS,13.009274,77.661907
CRIMINAL TRESPASS,12.94373,77.538472
CRIMINAL TRESPASS,12.979165,77.598799
CRIMINAL TRESPASS,12.97667,77.6065
CRIMINAL TRESPASS,12.999277,77.6197
CRIMINAL TRESPASS,12.989217,77.547175
CRIMINAL TRESPASS,13.011561,77.613313
CRIMINAL TRESPASS,13.008611,77.589683
CRIMINAL TRESPASS,12.921999,77.579576
CRIMINAL TRESPASS,12.960884,77.5934869
CRIMINAL TRESPASS,12.921295,77.581751
CRIMINAL TRESPASS,12.922106,77.577775
CRIMINAL TRESPASS,12.889773,77.615252
CRIMINAL TRESPASS,12.850606,77.656005
CRIMINAL TRESPASS,12.846248,77.594878
CRIMINAL TRESPASS,12.847294,77.647185
CRIMINAL TRESPASS,12.848042,77.648072
CRIMINAL TRESPASS,12.907259,77.663889
CRIMINAL TRESPASS,12.919749,77.6701599
CRIMINAL TRESPASS,12.915304,77.667007
CRIMINAL TRESPASS,12.999025,77.619629
CRIMINAL TRESPASS,12.999442,77.620058
CRIMINAL TRESPASS,12.886969,77.582917
CRIMINAL TRESPASS,12.90252,77.67578
CRIMINAL TRESPASS,12.872925,77.672404
CRIMINAL TRESPASS,12.902497,77.582137
CRIMINAL TRESPASS,12.902729,77.582141
CRIMINAL TRESPASS,12.914673,77.664941
CRIMINAL TRESPASS,12.948352,77.618709
CRIMINAL TRESPASS,12.9409352,77.531112
CRIMINAL TRESPASS,12.97308,77.52644
CRIMINAL TRESPASS,12.929282,77.567888
CRIMINAL TRESPASS,12.928515,77.567297
CRIMINAL TRESPASS,12.934233,77.550795
CRIMINAL TRESPASS,12.922665,77.546243
CRIMINAL TRESPASS,12.840048,77.663175
CRIMINAL TRESPASS,12.841944,77.638825
CRIMINAL TRESPASS,13.0050824,77.568098
CRIMINAL TRESPASS,12.92415,77.63782
CRIMINAL TRESPASS,12.919272,77.612908
CRIMINAL TRESPASS,12.840711,77.647185
CRIMINAL TRESPASS,12.855809,77.675825
CRIMINAL TRESPASS,12.852099,77.649979
CRIMINAL TRESPASS,12.849339,77.640281
CRIMINAL TRESPASS,12.849531,77.653541
CRIMINAL TRESPASS,12.873124,77.594878
CRIMINAL TRESPASS,12.965625,77.671114
CRIMINAL TRESPASS,12.980912,77.62876
CRIMINAL TRESPASS,12.974747,77.625383
CRIMINAL TRESPASS,12.902806,77.639094
CRIMINAL TRESPASS,12.90286,77.639118
CRIMINAL TRESPASS,12.907846,77.634008
CRIMINAL TRESPASS,12.899915,77.58903
CRIMINAL TRESPASS,12.96497,77.676931
CRIMINAL TRESPASS,13.016062,77.635291
CRIMINAL TRESPASS,12.940324,77.542705
CRIMINAL TRESPASS,12.917915,77.534668
CRIMINAL TRESPASS,12.917925,77.534679
CRIMINAL TRESPASS,12.947305,77.549423
CRIMINAL TRESPASS,12.940026,77.51589
CRIMINAL TRESPASS,12.9311704,77.5460288
CRIMINAL TRESPASS,12.959318,77.530884
CRIMINAL TRESPASS,12.977126,77.53482
CRIMINAL TRESPASS,12.977124,77.526112
CRIMINAL TRESPASS,12.957169,77.515851
CRIMINAL TRESPASS,12.965534,77.546879
CRIMINAL TRESPASS,12.948327,77.525343
CRIMINAL TRESPASS,12.942696,77.521365
CRIMINAL TRESPASS,12.936685,77.548022
CRIMINAL TRESPASS,12.985849,77.526842
CRIMINAL TRESPASS,12.959716,77.531107
CRIMINAL TRESPASS,12.985849,77.526842
CRIMINAL TRESPASS,12.957169,77.515851
CRIMINAL TRESPASS,12.955275,77.633825
CRIMINAL TRESPASS,12.965829,77.583757
CRIMINAL TRESPASS,12.954274,77.607633
CRIMINAL TRESPASS,12.965027,77.596934
CRIMINAL TRESPASS,12.973926,77.609204
CRIMINAL TRESPASS,12.952147,77.617533
CRIMINAL TRESPASS,12.962793,77.603265
CRIMINAL TRESPASS,12.975453,77.603276
CRIMINAL TRESPASS,12.8623252,77.5275351
CRIMINAL TRESPASS,12.957153,77.5384712
CRIMINAL TRESPASS,12.94485,77.56937
CRIMINAL TRESPASS,12.966149,77.568511
CRIMINAL TRESPASS,12.9538938,77.6302515
CRIMINAL TRESPASS,12.969995,77.574206
CRIMINAL TRESPASS,12.965862,77.568099
CRIMINAL TRESPASS,12.969891,77.631896
CRIMINAL TRESPASS,12.969891,77.631896
CRIMINAL TRESPASS,12.8862,77.620436
CRIMINAL TRESPASS,12.99518,77.662702
CRIMINAL TRESPASS,12.991178,77.545843
CRIMINAL TRESPASS,12.883947,77.629377
CRIMINAL TRESPASS,12.970103,77.576953
CRIMINAL TRESPASS,13.016254,77.610616
CRIMINAL TRESPASS,12.982144,77.603312
CRIMINAL TRESPASS,12.984356,77.609812
CRIMINAL TRESPASS,12.991061,77.612244
CRIMINAL TRESPASS,12.986764,77.608641
CRIMINAL TRESPASS,12.984326,77.584526
CRIMINAL TRESPASS,13.016704,77.621653
CRIMINAL TRESPASS,13.016704,77.621653
CRIMINAL TRESPASS,13.019742,77.653077
CRIMINAL TRESPASS,12.969785,77.584221
CRIMINAL TRESPASS,12.969047,77.584346
CRIMINAL TRESPASS,12.969616,77.584802
CRIMINAL TRESPASS,12.944055,77.563566
CRIMINAL TRESPASS,12.912085,77.573143
CRIMINAL TRESPASS,12.920271,77.58361
CRIMINAL TRESPASS,12.960218,77.659895
CRIMINAL TRESPASS,12.834444,77.652137
CRIMINAL TRESPASS,12.943897,77.646804
CRIMINAL TRESPASS,13.01,77.64
CRIMINAL TRESPASS,12.9254,77.5918
CRIMINAL TRESPASS,12.980948,77.51354
CRIMINAL TRESPASS,12.986242,77.533477
CRIMINAL TRESPASS,12.957368,77.577378
CRIMINAL TRESPASS,12.953783,77.65387
CRIMINAL TRESPASS,12.90353,77.573872
CRIMINAL TRESPASS,12.95101,77.58264
CRIMINAL TRESPASS,12.9626,77.57973
CRIMINAL TRESPASS,12.957258,77.576978
CRIMINAL TRESPASS,12.887624,77.561443
ATTEMPT TO MURDER,13.003737,77.560307
ATTEMPT TO MURDER,13.019523,77.52629
ATTEMPT TO MURDER,12.92157,77.61544
ATTEMPT TO MURDER,12.921972,77.617676
ATTEMPT TO MURDER,12.914623,77.536587
ATTEMPT TO MURDER,12.982824,77.595113
ATTEMPT TO MURDER,12.969696,77.583379
ATTEMPT TO MURDER,12.945766,77.559586
ATTEMPT TO MURDER,12.934484,77.565526
ATTEMPT TO MURDER,12.969357,77.53713
ATTEMPT TO MURDER,12.9979,77.5861
ATTEMPT TO MURDER,13.014454,77.594684
ATTEMPT TO MURDER,12.957169,77.515851
ATTEMPT TO MURDER,12.842312,77.55263
ATTEMPT TO MURDER,12.95156,77.528331
ATTEMPT TO MURDER,12.873412,77.532471
ATTEMPT TO MURDER,13.009771,77.613363
ATTEMPT TO MURDER,12.985212,77.600522
ATTEMPT TO MURDER,12.988358,77.601062
ATTEMPT TO MURDER,12.930433,77.533142
ATTEMPT TO MURDER,12.941067,77.551388
ATTEMPT TO MURDER,12.830218,77.670224
ATTEMPT TO MURDER,13.003393,77.577417
ATTEMPT TO MURDER,12.844419,77.584286
ATTEMPT TO MURDER,12.955838,77.529084
ATTEMPT TO MURDER,12.952216,77.537036
ATTEMPT TO MURDER,12.963332,77.676423
ATTEMPT TO MURDER,12.941092,77.628722
ATTEMPT TO MURDER,13.0056,77.59371
ATTEMPT TO MURDER,12.902643,77.631912
ATTEMPT TO MURDER,12.905566,77.64169
ATTEMPT TO MURDER,12.901853,77.643643
ATTEMPT TO MURDER,12.962327,77.566764
ATTEMPT TO MURDER,12.906517,77.596112
ATTEMPT TO MURDER,13.014963,77.572672
ATTEMPT TO MURDER,12.954881,77.640475
ATTEMPT TO MURDER,12.941965,77.598888
ATTEMPT TO MURDER,12.928957,77.567789
ATTEMPT TO MURDER,12.840048,77.663175
ATTEMPT TO MURDER,12.925986,77.521666
ATTEMPT TO MURDER,12.96076,77.51233
ATTEMPT TO MURDER,12.984985,77.557833
ATTEMPT TO MURDER,12.954948,77.591712
ATTEMPT TO MURDER,12.981755,77.597504
ATTEMPT TO MURDER,12.948495,77.547775
ATTEMPT TO MURDER,12.97646,77.665241
ATTEMPT TO MURDER,12.99815,77.677065
ATTEMPT TO MURDER,13.011561,77.613313
ATTEMPT TO MURDER,13.009892,77.605958
ATTEMPT TO MURDER,12.898643,77.573085
ATTEMPT TO MURDER,13.014451,77.617411
ATTEMPT TO MURDER,12.912085,77.573143
ATTEMPT TO MURDER,13.012164,77.617306
ATTEMPT TO MURDER,13.007514,77.617531
ATTEMPT TO MURDER,12.966716,77.566684
ATTEMPT TO MURDER,12.989334,77.612537
ATTEMPT TO MURDER,12.909262,77.622278
ATTEMPT TO MURDER,13.0076,77.6196
ATTEMPT TO MURDER,12.998892,77.619797
ATTEMPT TO MURDER,12.99948,77.619769
ATTEMPT TO MURDER,12.902506,77.58208
ATTEMPT TO MURDER,12.949659,77.616102
ATTEMPT TO MURDER,12.952202,77.5344
ATTEMPT TO MURDER,12.946585,77.617882
ATTEMPT TO MURDER,12.9456329,77.5280882
ATTEMPT TO MURDER,12.95013,77.61785
ATTEMPT TO MURDER,12.956173,77.626691
ATTEMPT TO MURDER,12.951437,77.618784
ATTEMPT TO MURDER,12.840048,77.663175
ATTEMPT TO MURDER,12.840048,77.663175
ATTEMPT TO MURDER,12.949565,77.616391
ATTEMPT TO MURDER,12.942143,77.601159
ATTEMPT TO MURDER,12.939632,77.601703
ATTEMPT TO MURDER,12.943104,77.608892
ATTEMPT TO MURDER,12.924191,77.673203
ATTEMPT TO MURDER,12.948175,77.601671
ATTEMPT TO MURDER,12.949649,77.615876
ATTEMPT TO MURDER,12.922804,77.663849
ATTEMPT TO MURDER,12.913326,77.66654
ATTEMPT TO MURDER,12.994823,77.56895
ATTEMPT TO MURDER,13.019136,77.577273
ATTEMPT TO MURDER,12.987495,77.674974
ATTEMPT TO MURDER,13.016016,77.540397
ATTEMPT TO MURDER,12.94132,77.63803
ATTEMPT TO MURDER,12.9141,77.609327
ATTEMPT TO MURDER,12.878885,77.647414
ATTEMPT TO MURDER,13.014454,77.594684
ATTEMPT TO MURDER,13.014454,77.594684
ATTEMPT TO MURDER,13.008198,77.520836
ATTEMPT TO MURDER,12.965191,77.675252
ATTEMPT TO MURDER,12.962674,77.566051
ATTEMPT TO MURDER,12.97006,77.674481
ATTEMPT TO MURDER,12.879214,77.624883
ATTEMPT TO MURDER,12.969992,77.576796
ATTEMPT TO MURDER,12.977789,77.548962
ATTEMPT TO MURDER,12.975466,77.532667
ATTEMPT TO MURDER,12.93258,77.54043
ATTEMPT TO MURDER,12.944547,77.519574
ATTEMPT TO MURDER,12.944078,77.521763
ATTEMPT TO MURDER,12.945027,77.548994
ATTEMPT TO MURDER,12.960885,77.52027
ATTEMPT TO MURDER,12.958272,77.526112
ATTEMPT TO MURDER,12.965442,77.52559
ATTEMPT TO MURDER,12.955024,77.525141
ATTEMPT TO MURDER,12.94618,77.525772
ATTEMPT TO MURDER,12.949745,77.520808
ATTEMPT TO MURDER,12.961173,77.518063
ATTEMPT TO MURDER,12.963161,77.527349
ATTEMPT TO MURDER,12.970496,77.523675
ATTEMPT TO MURDER,12.967015,77.519812
ATTEMPT TO MURDER,12.925088,77.54141
ATTEMPT TO MURDER,12.993761,77.545506
ATTEMPT TO MURDER,12.981755,77.532425
ATTEMPT TO MURDER,12.95099,77.605007
ATTEMPT TO MURDER,12.951768,77.612855
ATTEMPT TO MURDER,12.965497,77.60357
ATTEMPT TO MURDER,12.955119,77.614053
ATTEMPT TO MURDER,12.951648,77.61354
ATTEMPT TO MURDER,12.963,77.56816
ATTEMPT TO MURDER,12.965789,77.571308
ATTEMPT TO MURDER,12.963549,77.566259
ATTEMPT TO MURDER,12.964656,77.566627
ATTEMPT TO MURDER,12.963322,77.56624
ATTEMPT TO MURDER,12.959558,77.604341
ATTEMPT TO MURDER,12.962261,77.596355
ATTEMPT TO MURDER,12.965187,77.599255
ATTEMPT TO MURDER,12.951611,77.613578
ATTEMPT TO MURDER,12.964467,77.53573
ATTEMPT TO MURDER,12.976618,77.573
ATTEMPT TO MURDER,12.965076,77.572694
ATTEMPT TO MURDER,12.939724,77.578548
ATTEMPT TO MURDER,12.989934,77.664625
ATTEMPT TO MURDER,12.984833,77.674466
ATTEMPT TO MURDER,12.985719,77.644881
ATTEMPT TO MURDER,12.976157,77.673762
ATTEMPT TO MURDER,12.981361,77.597976
ATTEMPT TO MURDER,12.976688,77.665241
ATTEMPT TO MURDER,12.993769,77.65731
ATTEMPT TO MURDER,12.992337,77.539912
ATTEMPT TO MURDER,12.894272,77.628952
ATTEMPT TO MURDER,12.898913,77.628093
ATTEMPT TO MURDER,12.898384,77.62832
ATTEMPT TO MURDER,13.011561,77.60713
ATTEMPT TO MURDER,13.015608,77.60678
ATTEMPT TO MURDER,13.011449,77.613103
ATTEMPT TO MURDER,13.009634,77.60362
ATTEMPT TO MURDER,13.011771,77.613296
ATTEMPT TO MURDER,13.011561,77.613313
ATTEMPT TO MURDER,12.972979,77.571205
ATTEMPT TO MURDER,12.971422,77.570221
ATTEMPT TO MURDER,13.010987,77.621325
ATTEMPT TO MURDER,13.001355,77.617411
ATTEMPT TO MURDER,13.018148,77.618035
ATTEMPT TO MURDER,12.966154,77.584204
ATTEMPT TO MURDER,12.943571,77.564466
ATTEMPT TO MURDER,12.943391,77.564386
ATTEMPT TO MURDER,12.943793,77.55869
ATTEMPT TO MURDER,12.943804,77.563383
ATTEMPT TO MURDER,12.930993,77.626987
ATTEMPT TO MURDER,12.943807,77.552209
ATTEMPT TO MURDER,12.9367758,77.58061
ATTEMPT TO MURDER,12.830298,77.669779
ATTEMPT TO MURDER,12.83135,77.677191
ATTEMPT TO MURDER,13.01,77.64
ATTEMPT TO MURDER,12.995458,77.510079
ATTEMPT TO MURDER,12.988145,77.530431
ATTEMPT TO MURDER,12.995582,77.522325
ATTEMPT TO MURDER,12.985961,77.51591
ATTEMPT TO MURDER,12.95281,77.58703
ATTEMPT TO MURDER,12.96383,77.57702
ATTEMPT TO MURDER,12.99121,77.528209
ATTEMPT TO MURDER,12.987431,77.531788
ATTEMPT TO MURDER,12.953791,77.577831
ATTEMPT TO MURDER,12.877405,77.569041
ATTEMPT TO MURDER,12.856986,77.568789
PUBLIC SAFETY,12.993607,77.595694
PUBLIC SAFETY,12.991745,77.59416
PUBLIC SAFETY,12.986048,77.589598
PUBLIC SAFETY,12.984501,77.588151
PUBLIC SAFETY,12.993694,77.585009
PUBLIC SAFETY,12.986887,77.588704
PUBLIC SAFETY,12.984771,77.582264
PUBLIC SAFETY,12.986899,77.588528
PUBLIC SAFETY,12.987794,77.577895
PUBLIC SAFETY,12.993161,77.595332
PUBLIC SAFETY,12.987368,77.580286
PUBLIC SAFETY,12.984501,77.588151
PUBLIC SAFETY,12.923927,77.639956
PUBLIC SAFETY,12.916161,77.636949
PUBLIC SAFETY,12.984501,77.588151
PUBLIC SAFETY,12.923917,77.647333
PUBLIC SAFETY,12.922016,77.645066
PUBLIC SAFETY,12.984451,77.588016
PUBLIC SAFETY,12.988284,77.577238
PUBLIC SAFETY,12.993911,77.595226
PUBLIC SAFETY,12.984155,77.58837
PUBLIC SAFETY,12.984899,77.572188
PUBLIC SAFETY,12.984403,77.588164
PUBLIC SAFETY,12.984501,77.588151
PUBLIC SAFETY,12.994235,77.59452
PUBLIC SAFETY,12.984501,77.588151
PUBLIC SAFETY,12.984457,77.587987
PUBLIC SAFETY,12.991171,77.593761
PUBLIC SAFETY,12.921585,77.639445
PUBLIC SAFETY,12.916099,77.638226
PUBLIC SAFETY,12.923824,77.639895
PUBLIC SAFETY,12.912444,77.633566
PUBLIC SAFETY,12.924106,77.651771
PUBLIC SAFETY,12.911769,77.649062
PUBLIC SAFETY,12.908367,77.651787
PUBLIC SAFETY,12.916049,77.638285
PUBLIC SAFETY,12.915902,77.638154
PUBLIC SAFETY,12.9158,77.638153
PUBLIC SAFETY,12.924013,77.647625
PUBLIC SAFETY,12.922055,77.644843
PUBLIC SAFETY,12.916071,77.638141
PUBLIC SAFETY,12.996421,77.668187
PUBLIC SAFETY,12.995077,77.665509
PUBLIC SAFETY,12.984508,77.588054
PUBLIC SAFETY,12.906705,77.572573
PUBLIC SAFETY,12.908846,77.573077
PUBLIC SAFETY,12.841004,77.588883
PUBLIC SAFETY,12.841004,77.588883
PUBLIC SAFETY,12.841004,77.588883
PUBLIC SAFETY,12.957977,77.553681
PUBLIC SAFETY,12.912804,77.557573
PUBLIC SAFETY,12.976202,77.615284
PUBLIC SAFETY,12.976181,77.615349
PUBLIC SAFETY,12.973238,77.626507
PUBLIC SAFETY,12.975685,77.616729
PUBLIC SAFETY,12.961505,77.638907
PUBLIC SAFETY,12.96473,77.628031
PUBLIC SAFETY,12.960067,77.571987
PUBLIC SAFETY,12.961622,77.568941
PUBLIC SAFETY,12.968306,77.57502
PUBLIC SAFETY,12.961667,77.568978
PUBLIC SAFETY,12.975399,77.623467
PUBLIC SAFETY,12.9116,77.558318
PUBLIC SAFETY,12.9116,77.558318
PUBLIC SAFETY,12.911424,77.572948
PUBLIC SAFETY,12.872347,77.583539
PUBLIC SAFETY,12.906733,77.573608
PUBLIC SAFETY,12.967282,77.563501
PUBLIC SAFETY,12.905756,77.542849
PUBLIC SAFETY,12.906659,77.573745
PUBLIC SAFETY,12.963255,77.567513
PUBLIC SAFETY,12.962702,77.565773
PUBLIC SAFETY,12.884774,77.582841
PUBLIC SAFETY,12.906471,77.573147
PUBLIC SAFETY,12.906379,77.573219
PUBLIC SAFETY,12.961622,77.56941
PUBLIC SAFETY,12.961534,77.568903
PUBLIC SAFETY,12.907644,77.560629
PUBLIC SAFETY,12.91112,77.543122
PUBLIC SAFETY,12.917345,77.622861
PUBLIC SAFETY,12.922597,77.619499
PUBLIC SAFETY,12.924542,77.618083
PUBLIC SAFETY,12.917323,77.622797
PUBLIC SAFETY,12.921201,77.620184
PUBLIC SAFETY,12.921201,77.620184
PUBLIC SAFETY,12.911806,77.626041
PUBLIC SAFETY,12.924541,77.618083
PUBLIC SAFETY,12.921201,77.620184
PUBLIC SAFETY,12.921201,77.620184
PUBLIC SAFETY,12.924554,77.618083
PUBLIC SAFETY,12.924554,77.618083
PUBLIC SAFETY,12.927201,77.620182
PUBLIC SAFETY,12.924072,77.617692
PUBLIC SAFETY,12.972442,77.580643
PUBLIC SAFETY,12.957481,77.583428
PUBLIC SAFETY,12.95624,77.56843
PUBLIC SAFETY,12.960397,77.56843
PUBLIC SAFETY,12.960008,77.569343
PUBLIC SAFETY,12.967593,77.545047
PUBLIC SAFETY,12.991122,77.546047
PUBLIC SAFETY,12.987963,77.537592
PUBLIC SAFETY,12.987961,77.537591
PUBLIC SAFETY,12.987997,77.537386
PUBLIC SAFETY,12.977569,77.545707
PUBLIC SAFETY,12.928901,77.608168
PUBLIC SAFETY,12.929417,77.609949
PUBLIC SAFETY,12.972442,77.589981
PUBLIC SAFETY,12.972442,77.580643
PUBLIC SAFETY,12.877221,77.550688
PUBLIC SAFETY,12.880757,77.544265
PUBLIC SAFETY,12.872986,77.530425
PUBLIC SAFETY,12.877221,77.550688
PUBLIC SAFETY,12.883631,77.547428
PUBLIC SAFETY,12.883443,77.548917
PUBLIC SAFETY,12.873025,77.541493
PUBLIC SAFETY,12.881762,77.553526
PUBLIC SAFETY,12.891416,77.532492
PUBLIC SAFETY,12.992229,77.594523
PUBLIC SAFETY,12.993843,77.585067
PUBLIC SAFETY,12.986573,77.588919
PUBLIC SAFETY,12.993556,77.595691
PUBLIC SAFETY,12.99013,77.572067
PUBLIC SAFETY,12.987222,77.57852
PUBLIC SAFETY,12.987926,77.587217
PUBLIC SAFETY,12.984546,77.588084
PUBLIC SAFETY,12.984684,77.588367
PUBLIC SAFETY,12.984314,77.587978
PUBLIC SAFETY,12.988166,77.574232
PUBLIC SAFETY,12.984516,77.588103
PUBLIC SAFETY,12.984639,77.582354
PUBLIC SAFETY,12.987623,77.580413
PUBLIC SAFETY,12.989096,77.577603
PUBLIC SAFETY,12.924,77.576597
PUBLIC SAFETY,12.93356,77.573907
PUBLIC SAFETY,12.93356,77.573907
PUBLIC SAFETY,12.923627,77.543654
PUBLIC SAFETY,12.930489,77.54743
PUBLIC SAFETY,12.916668,77.573069
PUBLIC SAFETY,12.934936,77.537368
PUBLIC SAFETY,12.934936,77.537368
PUBLIC SAFETY,12.924871,77.566241
PUBLIC SAFETY,12.93293,77.563136
PUBLIC SAFETY,12.923165,77.560424
PUBLIC SAFETY,12.925542,77.550043
PUBLIC SAFETY,12.923692,77.554656
PUBLIC SAFETY,12.923624,77.554626
PUBLIC SAFETY,12.923624,77.554526
PUBLIC SAFETY,12.916103,77.570053
PUBLIC SAFETY,12.916103,77.570053
PUBLIC SAFETY,12.924168,77.566403
PUBLIC SAFETY,12.925695,77.560837
PUBLIC SAFETY,12.933774,77.543407
PUBLIC SAFETY,12.928689,77.567947
PUBLIC SAFETY,12.923589,77.570101
PUBLIC SAFETY,12.912099,77.558347
PUBLIC SAFETY,12.928931,77.545793
PUBLIC SAFETY,12.921416,77.560111
PUBLIC SAFETY,12.915094,77.56578
PUBLIC SAFETY,12.926267,77.54849
PUBLIC SAFETY,12.995513,77.571325
PUBLIC SAFETY,12.932025,77.634408
PUBLIC SAFETY,12.963257,77.601195
PUBLIC SAFETY,12.938354,77.610484
PUBLIC SAFETY,12.979753,77.577034
PUBLIC SAFETY,12.977776,77.584305
PUBLIC SAFETY,12.972258,77.571979
PUBLIC SAFETY,12.964467,77.571177
PUBLIC SAFETY,12.951928,77.571287
PUBLIC SAFETY,12.971959,77.571973
PUBLIC SAFETY,12.964468,77.571897
PUBLIC SAFETY,12.964463,77.571644
PUBLIC SAFETY,12.971959,77.571644
PUBLIC SAFETY,12.964469,77.571646
PUBLIC SAFETY,12.972258,77.571678
PUBLIC SAFETY,12.97407,77.542202
PUBLIC SAFETY,12.972274,77.571973
PUBLIC SAFETY,12.957247,77.585994
PUBLIC SAFETY,12.931017,77.623065
PUBLIC SAFETY,12.944109,77.607638
PUBLIC SAFETY,12.971959,77.571659
PUBLIC SAFETY,12.973962,77.542225
PUBLIC SAFETY,12.965645,77.583371
PUBLIC SAFETY,12.968745,77.548269
PUBLIC SAFETY,12.956843,77.542635
PUBLIC SAFETY,12.975632,77.542695
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.974454,77.547508
PUBLIC SAFETY,12.975311,77.548329
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
PUBLIC SAFETY,12.958857,77.667531
